0,78,55,96,78,5,52,99,76,4,71,84,100,70,47,49,77,98,42,-52,89,8,98,-6,94:100,99,76,70,47,4
-24,87,89,98,64,74,66,74,34,2,19,96,100,96,17,85,76,85,42,25,-62,67,41,17,13:100,96,76,67,41,17,13
33,35,49,52,66,99,65,-12,83,79,95,72,100,93,76,80,44,52,21,38,61,-24,58,63,15:100,93,83,79,76,38,21
95,95,88,-58,-24,31,61,59,59,90,6,81,100,59,87,-79,73,16,95,39,48,59,-13,90,61:100,81,73,59,48,-79
29,59,-15,-14,-113,71,84,97,84,91,62,49,100,90,75,86,12,82,-34,49,24,98,42,71,27:100,97,84,71,62,49,12
87,89,50,23,19,87,38,69,78,12,-32,79,100,99,80,40,65,84,39,72,98,94,19,-21,5:100,99,80,72,39,-21
93,94,85,22,40,74,91,94,69,37,61,50,100,82,85,43,22,42,64,72,-116,83,92,-37,6:100,94,91,74,61,50,22
46,-52,71,86,72,51,13,66,65,31,59,89,100,72,76,77,44,85,85,57,-12,43,60,43,17:100,89,59,51,46,-52
-40,-10,46,-23,-160,41,97,65,81,16,56,83,100,93,64,43,45,87,-70,19,26,99,80,96,31:100,93,81,65,46,-10,-40
27,42,50,32,-107,61,76,77,56,49,63,82,100,69,85,-62,82,90,26,20,100,77,66,-36,-69:100,90,82,77,66,-36,-69
-113,58,7,5,-42,45,42,59,67,5,84,70,100,12,73,-11,53,48,45,88,80,12,-109,71,75:100,70,53,48,45,12
41,42,40,51,-186,-10,66,76,31,19,66,70,100,58,75,58,16,79,63,46,-86,89,34,76,33:100,79,63,58,31,19,-186
18,63,31,55,-64,-32,70,90,77,20,33,23,100,58,89,32,63,45,5,93,16,99,50,-71,22:100,90,77,58,5,-71
80,28,87,39,40,25,52,89,50,49,39,85,100,79,14,53,44,93,24,98,-9,21,-3,-33,84:100,93,44,21,-3,-33
31,3,70,-37,-116,61,67,86,63,100,68,32,100,79,0,68,1,99,86,61,59,96,-45,69,-44:100,99,86,79,63,-37,-116
92,52,89,98,22,-22,58,89,100,-89,100,64,100,80,53,-11,68,98,89,82,76,-31,76,66,39:100,98,89,82,53,-89
81,72,97,-32,49,10,58,81,85,49,43,93,100,83,56,-3,92,48,75,-20,73,30,39,89,27:100,93,92,48,39,30
93,71,56,-32,15,83,73,64,59,97,100,96,100,70,79,100,55,27,76,-30,-16,0,52,-78,72:100,96,73,71,56,-32
19,-40,82,15,62,69,71,94,46,84,91,96,100,86,38,-52,98,45,74,62,24,39,-10,99,-14:100,96,91,69,19,-40
88,7,91,39,59,76,57,62,89,83,98,72,100,89,7,-93,73,96,60,87,60,27,70,85,78:100,96,73,72,57,7
37,63,92,88,38,72,72,74,79,42,90,78,100,77,14,26,90,93,67,92,46,64,-13,99,98:100,93,90,78,72,63,37
54,76,70,61,71,65,99,36,95,89,-8,99,100,63,86,43,97,32,33,78,81,85,65,9,-53:100,99,97,85,81,43,-8
0,85,-26,44,75,71,59,98,94,78,68,94,100,98,49,-5,16,97,78,23,49,48,82,65,96:100,98,94,78,75,44,-26
58,-21,63,7,42,42,6,61,63,76,45,99,100,83,22,68,28,89,30,79,98,64,-46,22,-1:100,99,45,42,6,-21
-53,100,37,-62,90,60,57,96,79,46,72,93,100,55,54,99,27,62,65,98,70,57,19,88,67:100,96,79,55,54,46
75,-10,91,84,55,46,80,47,28,-29,41,96,100,51,61,-20,61,31,93,-3,-20,63,49,5,85:100,96,80,47,28,-29
24,75,17,-42,0,57,63,48,-22,-22,47,87,100,64,73,34,79,77,27,0,81,67,57,22,25:100,87,79,77,57,22
-57,34,-35,43,64,32,94,14,13,96,86,49,100,93,62,51,71,66,92,54,-113,-8,30,26,65:100,93,92,66,30,26
-9,73,54,86,-8,-71,88,90,84,-1,24,75,100,60,59,-19,11,69,9,90,-39,66,63,85,-97:100,90,88,75,24,-19,-39
42,58,63,55,0,55,44,58,92,1,66,79,100,32,-11,86,80,90,50,60,62,44,44,22,-91:100,90,80,79,66,55,44
35,49,82,15,-9,-6,38,100,-17,52,86,85,100,74,58,8,25,89,88,47,92,28,16,51,-4:100,89,88,74,58,52,-9
3,23,52,-68,95,49,31,84,82,53,39,42,100,82,21,-9,62,76,98,20,-74,42,75,-34,6:100,84,82,53,21,20,6,-34
-27,56,8,37,84,61,77,81,99,-20,95,52,100,73,98,-74,24,91,94,18,72,41,71,-68,16:100,91,71,41,24,-74
29,60,-42,63,-66,64,78,93,61,4,37,90,100,94,-8,65,72,59,87,36,53,-74,11,34,74:100,94,87,59,11,-74
-56,-109,33,72,14,17,13,43,28,46,37,99,100,43,-63,73,80,84,66,86,83,19,73,-8,54:100,99,80,73,37,17,13,-109
-91,15,-4,-10,48,-30,87,41,89,44,90,90,100,33,90,64,42,89,27,32,17,83,90,52,-10:100,90,87,41,-4,-10
70,30,73,72,-3,10,42,97,40,-43,100,25,100,82,100,-98,62,66,97,49,60,53,89,-47,92:100,97,73,72,40,-43
53,89,77,34,84,-14,24,84,26,85,-3,87,100,59,-50,39,65,71,55,81,31,-14,5,-10,48:100,87,65,39,31,-14
-65,-40,83,62,36,27,90,83,78,3,13,87,100,29,23,6,86,95,69,65,58,60,36,19,-3:100,95,86,60,58,6
55,62,69,31,62,87,55,23,92,2,-113,91,100,59,11,-12,51,91,65,-30,-12,83,-19,55,-54:100,91,65,59,11,2
-48,89,73,66,-5,89,41,86,99,-9,24,77,100,45,32,79,74,78,82,76,67,40,51,81,-68:100,86,73,66,-5,-9
77,68,71,25,75,95,79,75,75,64,65,99,100,98,92,40,58,71,27,68,88,64,25,33,-42:100,99,79,75,71,68
87,66,80,3,35,80,64,62,72,69,73,43,100,86,98,31,60,90,55,-34,81,71,80,22,93:100,90,80,71,60,43
-67,76,29,68,23,70,91,88,72,51,35,97,100,99,70,100,9,59,77,89,7,85,25,-89,-103:100,99,77,59,25,-89,-103
-35,-8,48,-20,69,-64,68,43,2,71,89,73,100,66,18,64,94,67,73,26,74,8,96,34,85:100,73,68,43,2,-20
53,54,16,96,19,96,84,84,81,45,72,95,100,78,84,95,94,78,64,71,-12,62,38,19,59:100,95,94,78,64,19
37,0,34,50,-57,38,51,96,98,86,29,100,100,52,35,-52,9,56,66,75,54,-20,49,30,58:100,96,51,38,37,0
2,71,60,50,-76,23,82,67,66,19,11,65,100,98,55,73,31,71,77,87,-18,16,-3,66,6:100,98,77,71,31,16,-3
25,35,35,37,97,41,49,99,98,70,92,80,100,64,23,-19,44,99,89,-52,78,-81,91,26,-17:100,99,98,70,23,-52
100,92,66,42,48,98,92,91,97,57,52,96,100,83,96,-35,89,54,84,60,40,-85,34,58,75:100,96,92,91,66,42
79,-61,-2,91,36,56,93,87,93,67,69,95,100,77,16,-10,71,88,73,38,78,88,85,67,57:100,95,93,87,-2,-61
-76,93,93,31,34,53,58,85,71,74,-26,65,100,87,87,29,64,71,83,71,29,67,81,38,-33:100,87,83,71,64,29,-26
-16,46,28,82,72,12,61,67,83,91,83,89,100,76,66,65,62,91,82,-5,72,36,32,-9,59:100,91,82,76,66,-5
73,92,38,-2,51,27,64,84,44,68,91,93,100,96,45,-14,71,93,78,-26,-19,4,69,47,26:100,96,78,47,26,-26
40,-4,84,-24,33,-2,24,86,13,37,31,80,100,76,93,-7,89,98,23,72,65,68,81,65,79:100,98,89,80,31,-2
27,18,21,92,25,-32,37,84,83,-16,37,71,100,70,27,76,100,79,69,37,3,17,57,29,85:100,84,83,70,69,37,27,-16
36,-63,26,85,60,-17,85,55,95,-37,100,90,100,47,71,-84,75,88,62,23,50,-85,56,57,57:100,90,85,55,26,-63
44,46,94,63,52,14,70,81,41,47,-81,95,100,87,91,56,100,78,93,23,-44,69,69,11,84:100,95,70,46,44,14,-81
-14,-2,44,43,11,43,68,95,27,-29,73,63,100,20,75,69,55,69,70,88,60,13,-1,69,-24:100,95,68,63,55,13,-1
-25,32,39,82,9,13,78,15,100,57,89,56,100,51,89,-23,36,92,7,71,35,37,69,-25,13:100,92,69,37,36,-23
